test_id,category,variety,condition,model,input,output,source_retention,cross_substitution_rate,protected_term_loss,unchanged,suspect_reasoning_leak
FRC013,register,fr,baseline,qwen2.5:7b-instruct,"Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera sous deux jours ouvrés.","Bonjour, merci d'avoir pris contact avec nous. Nous avons bien réceptionné votre demande et un conseiller vous appellerá dans les deux jours ouvrables.",0.0,1.0,1.0,False,False
FRC013,register,fr,canadian,qwen2.5:7b-instruct,"Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera sous deux jours ouvrés.","Salut, merci d'avoir fait ton affaire chez nous. On a bien reçu ta requête et un conseiller te rappellera dans les deux jours ouvrables.",0.0,1.0,1.0,False,False
FRC013,register,fr,metropolitan,qwen2.5:7b-instruct,"Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera sous deux jours ouvrés.","Bonjour, merci d'avoir pris contact avec nous. Nous avons bien noté votre demande et un conseiller vous appellerait dans les deux prochains jours ouvrables.",0.0,1.0,1.0,False,False
FRC013,register,fr,proofread,qwen2.5:7b-instruct,"Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera sous deux jours ouvrés.","Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera dans deux jours ouvrés.",1.0,0.0,0.0,False,False
FRC014,grammar,fr,baseline,qwen2.5:7b-instruct,"Assieds-toi, je vais te raconter ce qui s'est passé hier.",As-tu座下，我来告诉你昨天发生了什么。,0.0,0.0,1.0,False,False
FRC014,grammar,fr,canadian,qwen2.5:7b-instruct,"Assieds-toi, je vais te raconter ce qui s'est passé hier.","Assieds-toi, j'ai quelque chose à te dire sur ce qui s'est passé hier.",1.0,0.0,0.0,False,False
FRC014,grammar,fr,metropolitan,qwen2.5:7b-instruct,"Assieds-toi, je vais te raconter ce qui s'est passé hier.",As-tu envie d'écouter ? Je vais te parler de ce qui s'est passé hier.,0.0,0.0,1.0,False,False
FRC014,grammar,fr,proofread,qwen2.5:7b-instruct,"Assieds-toi, je vais te raconter ce qui s'est passé hier.","Assieds-toi, je vais te raconter ce qui s'est passé hier.",1.0,0.0,0.0,True,False
FRC015,lexical,fr,baseline,qwen2.5:7b-instruct,Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.,Il existe une supérette qui reste ouverte jusqu'à 23 heures au coin de la rue.,1.0,0.0,0.0,False,False
FRC015,lexical,fr,canadian,qwen2.5:7b-instruct,Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.,Il y a une supérette qui reste ouverte jusqu'à 23h au coin de la rue.,1.0,0.0,0.0,False,False
FRC015,lexical,fr,metropolitan,qwen2.5:7b-instruct,Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.,Il existe une supérette qui ferme à 23 heures juste en face de chez toi.,1.0,0.0,0.0,False,False
FRC015,lexical,fr,proofread,qwen2.5:7b-instruct,Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.,Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.,1.0,0.0,0.0,True,False
FRC016,lexical,fr,baseline,qwen2.5:7b-instruct,Le ferry relie Québec et Lévis toutes les vingt minutes.,Le ferry relie Québec à Lévis tous les 20 minutes.,1.0,0.0,0.0,False,False
FRC016,lexical,fr,canadian,qwen2.5:7b-instruct,Le ferry relie Québec et Lévis toutes les vingt minutes.,Le ferry relie Québec à Lévis tous les vingt minutes.,1.0,0.0,0.0,False,False
FRC016,lexical,fr,metropolitan,qwen2.5:7b-instruct,Le ferry relie Québec et Lévis toutes les vingt minutes.,Le ferry dessert Québec et Lévis tous les 20 minutes.,1.0,0.0,0.0,False,False
FRC016,lexical,fr,proofread,qwen2.5:7b-instruct,Le ferry relie Québec et Lévis toutes les vingt minutes.,Le ferry relie Québec et Lévis tous les vingt minutes.,1.0,0.0,0.0,False,False
FRC017,lexical,fr,baseline,qwen2.5:7b-instruct,Utilisez le chat en direct pour parler à un conseiller.,Utilisez le chat en direct pour converser avec un conseiller.,1.0,0.0,0.0,False,False
FRC017,lexical,fr,canadian,qwen2.5:7b-instruct,Utilisez le chat en direct pour parler à un conseiller.,Communiquez avec un conseiller en utilisant le service du chat en direct.,1.0,0.0,0.0,False,False
FRC017,lexical,fr,metropolitan,qwen2.5:7b-instruct,Utilisez le chat en direct pour parler à un conseiller.,Communiquez avec un conseiller en utilisant le chat en direct.,1.0,0.0,0.0,False,False
FRC017,lexical,fr,proofread,qwen2.5:7b-instruct,Utilisez le chat en direct pour parler à un conseiller.,Utilisez le chat en direct pour parler à un conseiller.,1.0,0.0,0.0,True,False
FRC018,lexical,fr,baseline,qwen2.5:7b-instruct,Supprimez les spams sans ouvrir les pièces jointes.,Supprimez les spamms sans ouvrir les pièces jointes.,0.0,0.0,1.0,False,False
FRC018,lexical,fr,canadian,qwen2.5:7b-instruct,Supprimez les spams sans ouvrir les pièces jointes.,Supprimez les spammes sans ouvrir les pièces jointes.,0.0,0.0,1.0,False,False
FRC018,lexical,fr,metropolitan,qwen2.5:7b-instruct,Supprimez les spams sans ouvrir les pièces jointes.,Supprimez les messages indésirables sans vous attarder sur les pièces jointes.,0.0,0.0,1.0,False,False
FRC018,lexical,fr,proofread,qwen2.5:7b-instruct,Supprimez les spams sans ouvrir les pièces jointes.,Supprimez les spams sans ouvrir les pièces jointes.,1.0,0.0,0.0,True,False
FRC019,lexical,fr,baseline,qwen2.5:7b-instruct,Vous devez télécharger votre pièce d'identité avant de soumettre la demande.,Vous devez télécharger votre pièce d'identité avant de soumettre votre demande.,1.0,0.0,0.0,False,False
FRC019,lexical,fr,canadian,qwen2.5:7b-instruct,Vous devez télécharger votre pièce d'identité avant de soumettre la demande.,Vous devrez télécharger votre pièce d'identité avant de pouvoir envoyer la demande.,1.0,0.0,0.0,False,False
FRC019,lexical,fr,metropolitan,qwen2.5:7b-instruct,Vous devez télécharger votre pièce d'identité avant de soumettre la demande.,Vous devez joindre votre pièce d'identité avant de valider la demande.,0.0,0.0,1.0,False,False
FRC019,lexical,fr,proofread,qwen2.5:7b-instruct,Vous devez télécharger votre pièce d'identité avant de soumettre la demande.,Vous devez télécharger votre pièce d'identité avant de soumettre la demande.,1.0,0.0,0.0,True,False
FRC020,lexical,fr,baseline,qwen2.5:7b-instruct,Consultez le tableau d'affichage pour connaître les offres d'emploi internes.,Consultez le tableau d'affichage pour savoir les offres d'emploi internes.,1.0,0.0,0.0,False,False
FRC020,lexical,fr,canadian,qwen2.5:7b-instruct,Consultez le tableau d'affichage pour connaître les offres d'emploi internes.,Voyez le tableau d'affichage pour voir les offres d'emploi à l'intérieur.,1.0,0.0,0.0,False,False
FRC020,lexical,fr,metropolitan,qwen2.5:7b-instruct,Consultez le tableau d'affichage pour connaître les offres d'emploi internes.,Vérifiez le tableau d'affichage pour découvrir les postes vacants au sein de l'entreprise.,1.0,0.0,0.0,False,False
FRC020,lexical,fr,proofread,qwen2.5:7b-instruct,Consultez le tableau d'affichage pour connaître les offres d'emploi internes.,Consultez le tableau d'affichage pour connaître les offres d'emploi internes.,1.0,0.0,0.0,True,False
FRC021,lexical,fr,baseline,qwen2.5:7b-instruct,Nous offrons la livraison gratuite sur tout achat de plus de cent euros.,Nous proposons une livraison gratuite pour tout achat supérieur à 100 euros.,1.0,0.0,0.0,False,False
FRC021,lexical,fr,canadian,qwen2.5:7b-instruct,Nous offrons la livraison gratuite sur tout achat de plus de cent euros.,On propose la livraison gracieuse pour tout achat dépassant les cent euros.,1.0,0.0,0.0,False,False
FRC021,lexical,fr,metropolitan,qwen2.5:7b-instruct,Nous offrons la livraison gratuite sur tout achat de plus de cent euros.,Nous proposons une livraison gratuite pour tous les achats supérieurs à 100 euros.,1.0,0.0,0.0,False,False
FRC021,lexical,fr,proofread,qwen2.5:7b-instruct,Nous offrons la livraison gratuite sur tout achat de plus de cent euros.,Nous offrons la livraison gratuite sur tout achat de plus de 100 euros.,1.0,0.0,0.0,False,False
FRC022,lexical,fr,baseline,qwen2.5:7b-instruct,Le poste est à temps plein et l'employeur propose une mutuelle.,Le poste est à temps plein et l'employeur fournit une mutuelle.,1.0,0.0,0.0,False,False
FRC022,lexical,fr,canadian,qwen2.5:7b-instruct,Le poste est à temps plein et l'employeur propose une mutuelle.,Le travail est plein temps et l'entreprise offre une assurance santé.,0.0,0.0,1.0,False,False
FRC022,lexical,fr,metropolitan,qwen2.5:7b-instruct,Le poste est à temps plein et l'employeur propose une mutuelle.,Le job est plein-temps et l'entreprise fournit une assurance santé.,0.0,0.0,1.0,False,False
FRC022,lexical,fr,proofread,qwen2.5:7b-instruct,Le poste est à temps plein et l'employeur propose une mutuelle.,Le poste est à temps plein et l'employeur propose une mutuelle santé.,1.0,0.0,0.0,False,False
FRC023,terminology,fr,baseline,qwen2.5:7b-instruct,L'attaque par ransomware a chiffré les serveurs de l'organisme.,L'attaque par ransomware a chiffré les serveurs de l'organisme.,1.0,0.0,0.0,True,False
FRC023,terminology,fr,canadian,qwen2.5:7b-instruct,L'attaque par ransomware a chiffré les serveurs de l'organisme.,L'attaque par ransomware a chiffré les serveurs de l'organisme.,1.0,0.0,0.0,True,False
FRC023,terminology,fr,metropolitan,qwen2.5:7b-instruct,L'attaque par ransomware a chiffré les serveurs de l'organisme.,L'attaque de ransomware a chiffre les serveurs de l'entité.,1.0,0.0,0.0,False,False
FRC023,terminology,fr,proofread,qwen2.5:7b-instruct,L'attaque par ransomware a chiffré les serveurs de l'organisme.,L'attaque par ransomware a chiffré les serveurs de l'organisme.,1.0,0.0,0.0,True,False
FRC024,terminology,fr,baseline,qwen2.5:7b-instruct,Nos modèles de machine learning sont entraînés sur du big data anonymisé.,Nos modèles d'apprentissage automatique sont formés à partir de données massives anonymisées.,0.0,0.5,1.0,False,False
FRC024,terminology,fr,canadian,qwen2.5:7b-instruct,Nos modèles de machine learning sont entraînés sur du big data anonymisé.,Nos modèles de machine learning sont formés à partir de grands ensembles de données anonymisées.,0.5,0.0,0.5,False,False
FRC024,terminology,fr,metropolitan,qwen2.5:7b-instruct,Nos modèles de machine learning sont entraînés sur du big data anonymisé.,Nos modèles d'apprentissage automatique sont formés à partir de grands ensembles de données anonymisées.,0.0,0.5,1.0,False,False
FRC024,terminology,fr,proofread,qwen2.5:7b-instruct,Nos modèles de machine learning sont entraînés sur du big data anonymisé.,Nos modèles de machine learning sont entraînés sur du big data anonymisé.,1.0,0.0,0.0,True,False
FRC025,terminology,fr,baseline,qwen2.5:7b-instruct,Ajoutez un selfie à votre profil pour personnaliser votre compte.,Ajoutez une photo de vous-même à votre profil pour personnaliser votre compte.,0.0,0.0,1.0,False,False
FRC025,terminology,fr,canadian,qwen2.5:7b-instruct,Ajoutez un selfie à votre profil pour personnaliser votre compte.,Ajoutez une photo de vous-même à votre profil pour personnaliser votre compte.,0.0,0.0,1.0,False,False
FRC025,terminology,fr,metropolitan,qwen2.5:7b-instruct,Ajoutez un selfie à votre profil pour personnaliser votre compte.,Ajoutez une photo de vous à votre profil pour donner une touche personnelle à votre compte.,0.0,0.0,1.0,False,False
FRC025,terminology,fr,proofread,qwen2.5:7b-instruct,Ajoutez un selfie à votre profil pour personnaliser votre compte.,Ajoutez un selfie à votre profil pour personnaliser votre compte.,1.0,0.0,0.0,True,False
FRC026,terminology,fr,baseline,qwen2.5:7b-instruct,Vous pouvez déposer une demande d'allocation chômage en ligne.,Vous pouvez soumettre une demande d'allocation chômage en ligne.,1.0,0.0,0.0,False,False
FRC026,terminology,fr,canadian,qwen2.5:7b-instruct,Vous pouvez déposer une demande d'allocation chômage en ligne.,On peut soumettre une requête pour une allocation de chômage par internet.,1.0,0.0,1.0,False,False
FRC026,terminology,fr,metropolitan,qwen2.5:7b-instruct,Vous pouvez déposer une demande d'allocation chômage en ligne.,On peut soumettre une requête pour une aide au chômage via internet.,1.0,0.0,1.0,False,False
FRC026,terminology,fr,proofread,qwen2.5:7b-instruct,Vous pouvez déposer une demande d'allocation chômage en ligne.,Vous pouvez déposer une demande d'allocation chômage en ligne.,1.0,0.0,0.0,True,False
FRC027,terminology,fr,baseline,qwen2.5:7b-instruct,Le pilote de l'imprimante et le plugin du navigateur ont été mis à jour.,Le pilote de l'imprimante et le plugin du navigateur ont été mis à jour.,1.0,0.0,0.0,True,False
FRC027,terminology,fr,canadian,qwen2.5:7b-instruct,Le pilote de l'imprimante et le plugin du navigateur ont été mis à jour.,Les pilotes de l'imprimante et les plugins du navigateur ont été mises à jour.,1.0,0.0,0.0,False,False
FRC027,terminology,fr,metropolitan,qwen2.5:7b-instruct,Le pilote de l'imprimante et le plugin du navigateur ont été mis à jour.,Les pilotes de l'imprimante et les plugins du navigateur ont été mis à jour.,1.0,0.0,0.0,False,False
FRC027,terminology,fr,proofread,qwen2.5:7b-instruct,Le pilote de l'imprimante et le plugin du navigateur ont été mis à jour.,Le pilote de l'imprimante et le plugin du navigateur ont été mis à jour.,1.0,0.0,0.0,True,False
FRC028,terminology,fr,baseline,qwen2.5:7b-instruct,Présentez-vous à un guichet de la préfecture avec votre permis de conduire.,Presentez-vous au guichet de la préfecture avec votre permis de conduire.,1.0,0.0,0.0,False,False
FRC028,terminology,fr,canadian,qwen2.5:7b-instruct,Présentez-vous à un guichet de la préfecture avec votre permis de conduire.,Présentez-vous au guichet de la préfecture avec votre permis de conduire.,1.0,0.0,0.0,False,False
FRC028,terminology,fr,metropolitan,qwen2.5:7b-instruct,Présentez-vous à un guichet de la préfecture avec votre permis de conduire.,Allez au guichet de la préfecture avec votre permis de conduire.,1.0,0.0,0.0,False,False
FRC028,terminology,fr,proofread,qwen2.5:7b-instruct,Présentez-vous à un guichet de la préfecture avec votre permis de conduire.,Présentez-vous au guichet de la préfecture avec votre permis de conduire.,1.0,0.0,0.0,False,False
FRC029,semantic,fr,baseline,qwen2.5:7b-instruct,Nous dînerons vers 18 h avec les grands-parents.,Nous dînons à 18 heures avec les grands-parents.,0.0,0.0,1.0,False,False
FRC029,semantic,fr,canadian,qwen2.5:7b-instruct,Nous dînerons vers 18 h avec les grands-parents.,On se rendra à table vers 18 heures pour le dîner chez les grands-parents.,1.0,0.0,0.0,False,False
FRC029,semantic,fr,metropolitan,qwen2.5:7b-instruct,Nous dînerons vers 18 h avec les grands-parents.,On se rendra à table vers 18 heures pour le dîner chez les grands-parents.,1.0,0.0,0.0,False,False
FRC029,semantic,fr,proofread,qwen2.5:7b-instruct,Nous dînerons vers 18 h avec les grands-parents.,Nous dînons vers 18 h avec les grands-parents.,0.0,0.0,1.0,False,False
FRC030,semantic,fr,baseline,qwen2.5:7b-instruct,N'oubliez pas de fermer la porte à clé en partant.,Ne oubliez pas de fermer la porte verrouillée avant de partir.,0.0,0.0,1.0,False,False
FRC030,semantic,fr,canadian,qwen2.5:7b-instruct,N'oubliez pas de fermer la porte à clé en partant.,Soyez sûr de refermer la porte verrouillée quand vous partirez.,0.0,0.0,1.0,False,False
FRC030,semantic,fr,metropolitan,qwen2.5:7b-instruct,N'oubliez pas de fermer la porte à clé en partant.,Ne oubliez pas de fermer bien solidement la porte verrouillée avant de partir.,0.0,0.0,1.0,False,False
FRC030,semantic,fr,proofread,qwen2.5:7b-instruct,N'oubliez pas de fermer la porte à clé en partant.,Ne oubliez pas de fermer la porte à clé en partant.,1.0,0.0,0.0,False,False
FRC031,semantic,fr,baseline,qwen2.5:7b-instruct,Un soda est inclus avec le repas du midi.,Un soda est fourni avec le repas de midi.,1.0,0.0,0.0,False,False
FRC031,semantic,fr,canadian,qwen2.5:7b-instruct,Un soda est inclus avec le repas du midi.,Un boisson gazeuse fait partie des options avec le menu de midi.,1.0,0.0,1.0,False,False
FRC031,semantic,fr,metropolitan,qwen2.5:7b-instruct,Un soda est inclus avec le repas du midi.,Un verre de soda est offert avec ton déjeuner.,1.0,0.0,0.0,False,False
FRC031,semantic,fr,proofread,qwen2.5:7b-instruct,Un soda est inclus avec le repas du midi.,Un soda est inclus avec le repas du midi.,1.0,0.0,0.0,True,False
FRC032,semantic,fr,baseline,qwen2.5:7b-instruct,Je m'occupe actuellement de ton dossier.,Je travaille actuellement sur ton dossier.,1.0,0.0,0.0,False,False
FRC032,semantic,fr,canadian,qwen2.5:7b-instruct,Je m'occupe actuellement de ton dossier.,J'aborde actuellement ton dossier.,1.0,0.0,0.0,False,False
FRC032,semantic,fr,metropolitan,qwen2.5:7b-instruct,Je m'occupe actuellement de ton dossier.,Je travaille justement sur ton dossier en ce moment.,1.0,0.0,1.0,False,False
FRC032,semantic,fr,proofread,qwen2.5:7b-instruct,Je m'occupe actuellement de ton dossier.,Je m'occupe actuellement de ton dossier.,1.0,0.0,0.0,True,False
FRC033,semantic,fr,baseline,qwen2.5:7b-instruct,Le blizzard réduira la visibilité sur les routes ce soir.,Le blizzard diminuera la visibilité sur les routes ce soir.,1.0,0.0,0.0,False,False
FRC033,semantic,fr,canadian,qwen2.5:7b-instruct,Le blizzard réduira la visibilité sur les routes ce soir.,Le blizzard limitera la visibilité sur les routes ce soir.,1.0,0.0,0.0,False,False
FRC033,semantic,fr,metropolitan,qwen2.5:7b-instruct,Le blizzard réduira la visibilité sur les routes ce soir.,Le blizzard limitera la visibilité sur les routes ce soir.,1.0,0.0,0.0,False,False
FRC033,semantic,fr,proofread,qwen2.5:7b-instruct,Le blizzard réduira la visibilité sur les routes ce soir.,Le blizzard réduira la visibilité sur les routes ce soir.,1.0,0.0,0.0,True,False
FRC034,semantic,fr,baseline,qwen2.5:7b-instruct,Ma copine et moi allons déménager le premier juillet.,Mon copain et moi allons déménager le premier juillet.,0.0,0.0,1.0,False,False
FRC034,semantic,fr,canadian,qwen2.5:7b-instruct,Ma copine et moi allons déménager le premier juillet.,Ma compagne et moi-même faisons nos valises pour partir le premier de juillet.,0.0,0.0,1.0,False,False
