test_id,category,variety,condition,model,input,output,source_retention,cross_substitution_rate,protected_term_loss,unchanged,suspect_reasoning_leak
FRC011,semantic,fr,baseline,openai:qc-llama1b,Le petit-déjeuner sera servi à 8 h dans le hall d'entrée.,"C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.Le 1er décembre 2012, le ministère de la santé et des services sociaux annonce que le projet de loi 21, qui prévoit la création d'un service de santé et d'assurance maladie pour les personnes âgées, est adopté.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.Le 1er décembre 2012, le ministère de la santé et des services sociaux annonce que le projet de loi 21, qui prévoit la création d'un service de santé et d'assurance maladie pour les personnes âgées, est adopté.Il",0.0,0.0,1.0,False,False
FRC012,semantic,fr,baseline,openai:qc-llama1b,"Après le déjeuner, nous retournerons au travail vers 13 h.",C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de,0.0,0.0,1.0,False,False
FRC013,register,fr,baseline,openai:qc-llama1b,"Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera sous deux jours ouvrés.",C'est un peu comme si tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de la ville et tu faisais un tour de,0.0,0.0,1.0,False,False
FRC014,grammar,fr,baseline,openai:qc-llama1b,"Assieds-toi, je vais te raconter ce qui s'est passé hier.","Oui, monsieur.C'est un peu comme si tu étais un homme et que tu étais un homme.Le 1er décembre 2012, le ministère de la santé du québec annonce la création d'un centre de recherche sur la santé mentale à l'hôpital de l'assomption.Il est le fils de jean-baptiste et de marie-rose.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.Il est le fils de jean-baptiste et de marie-rose.Il est le fils de jean-baptiste et de marie-rose.Il est le fils de jean-baptiste et de marie-rose.Il est le fils de jean-baptiste et de marie-rose.C'est un peu comme si tu",0.0,0.0,1.0,False,False
FRC015,lexical,fr,baseline,openai:qc-llama1b,Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.,"C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.Le 1er décembre 2017, le ministère de la santé annonce que le projet de loi 21, qui prévoit la création d'un service de santé publique, est adopté.Le 1er décembre 2017, le ministère de la santé annonce que le projet de loi 21, qui prévoit la création d'un service de santé publique, est adopté.Il est le fils de jean-baptiste de la fontaine, un avocat et homme politique, et de marie-marguerite de la fontaine.Il est le fils de jean-baptiste de la fontaine, un avocat et homme politique, et de marie-marguerite de la fontaine.Il est le fils de jean-baptiste de la fontaine, un avocat et homme politique, et de marie-marguer",0.0,0.0,1.0,False,False
FRC016,lexical,fr,baseline,openai:qc-llama1b,Le ferry relie Québec et Lévis toutes les vingt minutes.,C'est pas mal de faire un peu de sport .C'est pas mal de faire un peu de sport .C'est pas mal de faire un peu de sport .C'est pas mal de faire un peu de sport .C'est pas mal de faire un peu de sport .C'est pas mal de faire un peu de sport .C'est pas mal de faire un peu de sport .C'est pas mal de faire un peu de sport .C'est pas mal de faire un peu de sport .- C'est pas mal de faire un peu de sport- C'est pas mal de faire un peu de sport .- C'est pas mal de faire un peu de sport .- C'est pas mal de faire un peu de sport .- C'est pas mal de faire un peu de sport .- C'est pas mal de faire un peu de sport .- C'est pas mal de faire un peu de sport .- C'est pas mal de faire un peu de sport .- C'est pas mal de faire un peu de sport .- C'est pas mal de faire un peu de sport .- C'est pas mal de faire un peu de sport .- C'est pas mal,0.0,0.0,1.0,False,False
FRC017,lexical,fr,baseline,openai:qc-llama1b,Utilisez le chat en direct pour parler à un conseiller.,C'est pas mal de la même chose que de faire un tour en voiture .C'est pas mal de la même chose que de faire un tour en voiture .C'est pas mal de la même chose que de faire un tour en voiture .C'est pas mal de la même chose que de faire un tour en voiture .C'est pas mal de la même chose que de faire un tour en voiture .C'est pas mal de la même chose que de faire un tour en voiture .C'est pas mal de la même chose que de faire un tour en voiture .C'est pas mal de la même chose que de faire un tour en voiture .- C'est pas mal de la même chose que de faire un tour en voiture .- C'est pas mal de la même chose que de faire un tour en voiture .- C'est pas mal de la même chose que de faire un tour en voiture .C'est pas mal de la même chose que de faire un tour en voiture .C'est pas mal de la même chose que de faire un tour en voiture .C'est pas mal de la même chose que de faire un tour en voiture .- C'est pas mal de la même chose que de faire un tour,0.0,0.0,1.0,False,False
FRC018,lexical,fr,baseline,openai:qc-llama1b,Supprimez les spams sans ouvrir les pièces jointes.,C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de,0.0,0.0,1.0,False,False
FRC019,lexical,fr,baseline,openai:qc-llama1b,Vous devez télécharger votre pièce d'identité avant de soumettre la demande.,C'est un peu comme si tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu,0.0,0.0,1.0,False,False
FRC020,lexical,fr,baseline,openai:qc-llama1b,Consultez le tableau d'affichage pour connaître les offres d'emploi internes.,C'est un peu comme si tu étais un assistant de rédaction en français.C'est un peu comme si tu étais un assistant de rédaction en français.C'est un peu comme si tu étais un assistant de rédaction en français.C'est un peu comme si tu étais un assistant de rédaction en français.C'est un peu comme si tu étais un assistant de rédaction en français.C'est un peu comme si tu étais un assistant de rédaction en français.C'est un peu comme si tu étais un assistant de rédaction en français.C'est un peu comme si tu étais un assistant de rédaction en français.C'est un peu comme si tu étais un assistant de rédaction en français.C'est un peu comme si tu étais un assistant de rédaction en français.C'est un peu comme si tu étais un assistant de rédaction en français.C'est un peu comme si tu étais un assistant de rédaction en français.C'est un peu comme si tu étais un assistant de réd,0.0,0.0,1.0,False,False
FRC021,lexical,fr,baseline,openai:qc-llama1b,Nous offrons la livraison gratuite sur tout achat de plus de cent euros.,"C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.Le 1er décembre 2012, le ministère de la santé et des services sociaux annonce que le projet de loi 21, qui prévoit la création d'un service de santé mentale pour les personnes âgées, est adopté.Le 1er décembre 2012, le ministère de la santé et des services sociaux annonce que le projet de loi 21, qui prévoit la création d'un service de santé mentale pour les personnes âgées, est adopté.Il est le premier ministre du québec de 1976 à 1979.Il est le premier ministre du québec de 1976 à 1979.Il est le premier ministre du québec de 1976 à 1979.",0.0,0.0,1.0,False,False
FRC022,lexical,fr,baseline,openai:qc-llama1b,Le poste est à temps plein et l'employeur propose une mutuelle.,"C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.Le 1er décembre 2012, le ministère de la santé et des services sociaux annonce que le projet de loi 21, qui prévoit la création d'un service de santé mentale pour les personnes âgées, est adopté.Le 1er décembre 2012, le ministère de la santé et des services sociaux annonce que le projet de loi 21, qui prévoit la création d'un service de santé mentale pour les personnes âgées, est adopté.Il est le fils de jean-baptiste de la fontaine, un avocat et homme politique, et de marie-marguerite de la fontaine.Il est le fils de jean-baptiste de la fontaine, un avocat et homme politique",0.0,0.0,1.0,False,False
FRC023,terminology,fr,baseline,openai:qc-llama1b,L'attaque par ransomware a chiffré les serveurs de l'organisme.,"C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.Le 1er décembre 2017, il est nommé directeur de la chaire de recherche en sciences de l'environnement et de l'énergie de l'université de montréal.C'est un peu comme si tu étais un homme et",0.0,0.0,1.0,False,False
FRC024,terminology,fr,baseline,openai:qc-llama1b,Nos modèles de machine learning sont entraînés sur du big data anonymisé.,C'est un peu comme si tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu étais un homme et que tu,0.0,0.0,1.0,False,False
FRC025,terminology,fr,baseline,openai:qc-llama1b,Ajoutez un selfie à votre profil pour personnaliser votre compte.,C'est pas mal de faire un peu de travail pour avoir un job de 40h par semaine .C'est pas mal de faire un peu de travail pour avoir un job de 40h par semaine .C'est pas mal de faire un peu de travail pour avoir un job de 40h par semaine .C'est pas mal de faire un peu de travail pour avoir un job de 40h par semaine .C'est pas mal de faire un peu de travail pour avoir un job de 40h par semaine .C'est pas mal de faire un peu de travail pour avoir un job de 40h par semaine .C'est pas mal de faire un peu de travail pour avoir un job de 40h par semaine .C'est pas mal de faire un peu de travail pour avoir un job de 40h par semaine .C'est pas mal de faire un peu de travail pour avoir un job de 40h par semaine .C'est pas mal de faire un peu de travail pour avoir un job de 40h par semaine .C'est pas mal de faire un peu de travail pour avoir un job de 40h par semaine .C'est pas mal de faire un peu de travail pour avoir un,0.0,0.0,1.0,False,False
FRC026,terminology,fr,baseline,openai:qc-llama1b,Vous pouvez déposer une demande d'allocation chômage en ligne.,C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de,0.0,0.0,1.0,False,False
FRC027,terminology,fr,baseline,openai:qc-llama1b,Le pilote de l'imprimante et le plugin du navigateur ont été mis à jour.,C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est,0.0,0.0,1.0,False,False
FRC028,terminology,fr,baseline,openai:qc-llama1b,Présentez-vous à un guichet de la préfecture avec votre permis de conduire.,C'est un peu comme si tu étais un homme qui a une femme et qui a un enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui a un autre enfant et qui,0.0,0.0,1.0,False,False
FRC029,semantic,fr,baseline,openai:qc-llama1b,Nous dînerons vers 18 h avec les grands-parents.,C'est un peu comme si tu étais un homme qui a une femme et qui a des enfants et qui a une maison et qui a des amis et qui a une vie et qui a une famille et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une vie et qui a une,0.0,0.0,1.0,False,False
FRC030,semantic,fr,baseline,openai:qc-llama1b,N'oubliez pas de fermer la porte à clé en partant.,"Oui, c'est ça.C'est un peu comme si j'avais un petit problème de santé.C'est un peu comme si j'avais un petit problème de santé.C'est un peu comme si j'avais un petit problème de santé.C'est un peu comme si j'avais un petit problème de santé.Le 1er décembre 2012, il est nommé vice-président de la commission des affaires culturelles du conseil des arts du québec.C'est un peu comme si j'avais un petit problème de santé.C'est un peu comme si j'avais un petit problème de santé.C'est un peu comme si j'avais un petit problème de santé.C'est un peu comme si j'avais un petit problème de santé.Le 1er décembre 2012, il est nommé vice-président de la commission des affaires culturelles du conseil des arts du québec.Il est le fils de jean-baptiste dufresne, un avocat et homme politique, et de marie-marguerite dufresne.Il est le fils de jean-baptiste d",0.0,0.0,1.0,False,False
FRC031,semantic,fr,baseline,openai:qc-llama1b,Un soda est inclus avec le repas du midi.,C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de,0.0,0.0,1.0,False,False
FRC032,semantic,fr,baseline,openai:qc-llama1b,Je m'occupe actuellement de ton dossier.,"C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.C'est un peu comme si tu étais un homme et que tu étais un homme.Le 1er décembre 2012, il est nommé directeur de la chanson et de la musique de la radio-canada.Le 1er décembre 2012, il est nommé directeur de la chanson et de la musique de la radio-canada.C'est un peu comme si tu étais un homme et que tu étais un homme.Le 1er décembre 2012, il est nommé directeur de la chanson et de la musique de la radio-canada.Il est le fils de jean-baptiste dufresne et de marie-rose dufresne.Il est le fils de jean-baptiste dufresne et de marie-rose dufresne.Le",0.0,0.0,1.0,False,False
FRC033,semantic,fr,baseline,openai:qc-llama1b,Le blizzard réduira la visibilité sur les routes ce soir.,C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est un peu comme si tu étais un homme qui a une femme et qui a une fille .C'est,0.0,0.0,1.0,False,False
FRC034,semantic,fr,baseline,openai:qc-llama1b,Ma copine et moi allons déménager le premier juillet.,C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de la même chose .C'est pas mal de,0.0,0.0,1.0,False,False
