test_id,category,variety,condition,model,input,output,source_retention,cross_substitution_rate,protected_term_loss,unchanged,suspect_reasoning_leak
FRC003,lexical,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,L'activité aura lieu le week-end prochain au centre social.,"Le week-end prochain, l'événement se déroulera au sein du centre social.",1.0,0.0,0.0,False,False
FRC003,lexical,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,L'activité aura lieu le week-end prochain au centre social.,L'activité aura lieu le week-end prochain au centre social.,1.0,0.0,0.0,True,False
FRC004,lexical,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Profitez de nos soldes pour faire votre shopping de Noël.,Profitez de nos soldes pour faire vos achats de Noël.,0.0,0.0,1.0,False,False
FRC004,lexical,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Profitez de nos soldes pour faire votre shopping de Noël.,Profitez de nos soldes pour faire vos achats de Noël.,0.0,0.0,1.0,False,False
FRC004,lexical,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Profitez de nos soldes pour faire votre shopping de Noël.,Tirez parti de nos soldes pour réaliser vos achats de fin d'année.,0.0,0.0,1.0,False,False
FRC004,lexical,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Profitez de nos soldes pour faire votre shopping de Noël.,Profitez de nos soldes pour faire vos achats de Noël.,0.0,0.0,1.0,False,False
FRC005,lexical,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Ce pull en laine est disponible en trois couleurs.,Ce pull en laine est proposé dans trois coloris différents.,1.0,0.0,0.0,False,False
FRC005,lexical,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Ce pull en laine est disponible en trois couleurs.,Ce chandail en laine est disponible en trois couleurs.,0.0,1.0,1.0,False,False
FRC005,lexical,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Ce pull en laine est disponible en trois couleurs.,Ce pull en laine est proposé dans une gamme de trois teintes différentes.,1.0,0.0,0.0,False,False
FRC005,lexical,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Ce pull en laine est disponible en trois couleurs.,Ce pull en laine est disponible en trois couleurs.,1.0,0.0,0.0,True,False
FRC006,lexical,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Notre podcast hebdomadaire est désormais disponible sur toutes les plateformes.,Vous pouvez désormais écouter notre podcast hebdomadaire sur toutes les plateformes de streaming.,1.0,0.0,0.0,False,False
FRC006,lexical,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Notre podcast hebdomadaire est désormais disponible sur toutes les plateformes.,Notre balado hebdomadaire est maintenant disponible sur toutes les plateformes.,0.0,0.0,1.0,False,False
FRC006,lexical,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Notre podcast hebdomadaire est désormais disponible sur toutes les plateformes.,"Désormais, vous pouvez écouter notre podcast, mis en ligne chaque semaine, sur l'ensemble des plateformes de streaming.",1.0,0.0,0.0,False,False
FRC006,lexical,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Notre podcast hebdomadaire est désormais disponible sur toutes les plateformes.,Notre podcast hebdomadaire est désormais disponible sur toutes les plateformes.,1.0,0.0,0.0,True,False
FRC007,terminology,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Votre smartphone peut se connecter au réseau Wi-Fi de la maison.,Vous pouvez connecter votre téléphone mobile au réseau Wi-Fi de votre domicile.,0.0,0.0,1.0,False,False
FRC007,terminology,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Votre smartphone peut se connecter au réseau Wi-Fi de la maison.,Ton cellphone peut se brancher au réseau Wi-Fi de la maison.,0.0,0.0,1.0,False,False
FRC007,terminology,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Votre smartphone peut se connecter au réseau Wi-Fi de la maison.,Il est possible de connecter votre téléphone mobile à votre réseau internet domestique via Wi-Fi.,0.0,0.0,1.0,False,False
FRC007,terminology,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Votre smartphone peut se connecter au réseau Wi-Fi de la maison.,Votre smartphone peut se connecter au réseau Wi-Fi de votre maison.,1.0,0.0,0.0,False,False
FRC008,terminology,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Méfiez-vous des tentatives de phishing qui imitent nos e-mails officiels.,Soyez vigilants face aux tentatives de phishing qui imitent nos courriels officiels.,1.0,0.0,0.0,False,False
FRC008,terminology,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Méfiez-vous des tentatives de phishing qui imitent nos e-mails officiels.,Méfiez-vous des tentatives de phishing qui imitent nos courriels officiels.,1.0,0.0,0.0,False,False
FRC008,terminology,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Méfiez-vous des tentatives de phishing qui imitent nos e-mails officiels.,Soyez vigilants face aux arnaques de phishing qui contrefont nos courriels officiels.,1.0,0.0,0.0,False,False
FRC008,terminology,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Méfiez-vous des tentatives de phishing qui imitent nos e-mails officiels.,Méfiez-vous des tentatives de phishing qui imitent nos courriels officiels.,1.0,0.0,0.0,False,False
FRC009,terminology,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Ce site utilise des cookies pour mémoriser vos préférences.,Ce site web utilise des cookies pour enregistrer vos préférences.,1.0,0.0,0.0,False,False
FRC009,terminology,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Ce site utilise des cookies pour mémoriser vos préférences.,Ce site utilise des cookies pour retenir vos préférences.,1.0,0.0,0.0,False,False
FRC009,terminology,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Ce site utilise des cookies pour mémoriser vos préférences.,Ce site web a recours à des cookies afin de conserver vos préférences en mémoire.,1.0,0.0,0.0,False,False
FRC009,terminology,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Ce site utilise des cookies pour mémoriser vos préférences.,Ce site utilise des cookies pour mémoriser vos préférences.,1.0,0.0,0.0,True,False
FRC010,terminology,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,La migration vers le cloud réduira les coûts d'exploitation.,Le passage au cloud entraînera une diminution des coûts d'exploitation.,1.0,0.0,0.0,False,False
FRC010,terminology,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,La migration vers le cloud réduira les coûts d'exploitation.,La migration vers le nuage réduira les coûts d'exploitation.,0.0,0.0,1.0,False,False
FRC010,terminology,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,La migration vers le cloud réduira les coûts d'exploitation.,Le passage au cloud entraînera une diminution des coûts de fonctionnement.,1.0,0.0,0.0,False,False
FRC010,terminology,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,La migration vers le cloud réduira les coûts d'exploitation.,La migration vers le cloud réduira les coûts d'exploitation.,1.0,0.0,0.0,True,False
FRC011,semantic,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Le petit-déjeuner sera servi à 8 h dans le hall d'entrée.,Le petit déjeuner vous sera servi à 8 heures du matin dans le hall situé à l'entrée.,1.0,0.0,0.0,False,False
FRC011,semantic,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Le petit-déjeuner sera servi à 8 h dans le hall d'entrée.,Le déjeuner du matin sera servi à 8 h dans le hall d'entrée.,0.0,1.0,1.0,False,False
FRC011,semantic,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Le petit-déjeuner sera servi à 8 h dans le hall d'entrée.,Le repas du matin vous sera proposé à 8 heures du matin dans le hall situé à l'entrée de l'établissement.,0.0,0.0,1.0,False,False
FRC011,semantic,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Le petit-déjeuner sera servi à 8 h dans le hall d'entrée.,Le petit-déjeuner sera servi à 8 heures dans le hall d'entrée.,1.0,0.0,0.0,False,False
FRC012,semantic,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,"Après le déjeuner, nous retournerons au travail vers 13 h.","Après le déjeuner, nous reprendrons le travail vers 13 heures.",1.0,0.0,0.0,False,False
FRC012,semantic,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,"Après le déjeuner, nous retournerons au travail vers 13 h.","Après le dîner, nous retournerons au travail vers 13 h.",0.0,1.0,1.0,False,False
FRC012,semantic,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,"Après le déjeuner, nous retournerons au travail vers 13 h.","Après le déjeuner, nous reprendrons le travail vers 13 heures.",1.0,0.0,0.0,False,False
FRC012,semantic,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,"Après le déjeuner, nous retournerons au travail vers 13 h.","Après le déjeuner, nous retournerons au travail vers 13 heures.",1.0,0.0,0.0,False,False
FRC013,register,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,"Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera sous deux jours ouvrés.","Bonjour, nous vous remercions d'avoir pris contact avec nous. Votre demande a été bien reçue et l'un de nos conseillers prendra contact avec vous dans les deux prochains jours ouvrables.",0.0,1.0,1.0,False,False
FRC013,register,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,"Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera sous deux jours ouvrés.","Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera dans les deux prochains jours ouvrables.",0.0,1.0,1.0,False,False
FRC013,register,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,"Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera sous deux jours ouvrés.","Bonjour, nous vous remercions d'avoir pris contact avec nous. Votre demande a été correctement enregistrée et l'un de nos conseillers prendra contact avec vous dans un délai de deux jours ouvrables.",0.0,1.0,1.0,False,False
FRC013,register,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,"Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera sous deux jours ouvrés.","Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera sous deux jours ouvrables.",0.0,1.0,1.0,False,False
FRC014,grammar,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,"Assieds-toi, je vais te raconter ce qui s'est passé hier.","Assieds-toi, je vais te raconter ce qui s'est passé hier.",1.0,0.0,0.0,True,False
FRC014,grammar,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,"Assieds-toi, je vais te raconter ce qui s'est passé hier.","Assieds-toi, je vais te raconter ce qui s'est passé hier.",1.0,0.0,0.0,True,False
FRC014,grammar,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,"Assieds-toi, je vais te raconter ce qui s'est passé hier.","Installe-toi, je vais te dire ce qui s'est passé la veille.",0.0,0.0,1.0,False,False
FRC014,grammar,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,"Assieds-toi, je vais te raconter ce qui s'est passé hier.","Assieds-toi, je vais te raconter ce qui s'est passé hier.",1.0,0.0,0.0,True,False
FRC015,lexical,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.,Il y a une épicerie de proximité qui reste ouverte jusqu'à 23 heures au coin de la rue.,0.0,0.0,1.0,False,False
FRC015,lexical,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.,Il y a une dépanneur ouvert jusqu'à 23 h au coin de la rue.,0.0,1.0,1.0,False,False
FRC015,lexical,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.,Il existe une épicerie de proximité qui reste ouverte jusqu'à 23 heures au bout de la rue.,0.0,0.0,1.0,False,False
FRC015,lexical,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.,Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.,1.0,0.0,0.0,True,False
FRC016,lexical,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Le ferry relie Québec et Lévis toutes les vingt minutes.,Un ferry assure une liaison régulière entre Québec et Lévis à raison d'un départ toutes les vingt minutes.,1.0,0.0,0.0,False,False
FRC016,lexical,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Le ferry relie Québec et Lévis toutes les vingt minutes.,Le traversier relie Québec et Lévis à toutes les vingt minutes.,0.0,1.0,1.0,False,False
FRC016,lexical,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Le ferry relie Québec et Lévis toutes les vingt minutes.,Un ferry assure la liaison entre Québec et Lévis à intervalles de vingt minutes.,1.0,0.0,0.0,False,False
FRC016,lexical,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Le ferry relie Québec et Lévis toutes les vingt minutes.,Le ferry relie Québec et Lévis toutes les vingt minutes.,1.0,0.0,0.0,True,False
FRC017,lexical,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Utilisez le chat en direct pour parler à un conseiller.,Utilisez le chat en direct pour discuter avec un conseiller.,1.0,0.0,0.0,False,False
FRC017,lexical,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Utilisez le chat en direct pour parler à un conseiller.,Utilisez le chat en direct pour discuter avec un conseiller.,1.0,0.0,0.0,False,False
FRC017,lexical,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Utilisez le chat en direct pour parler à un conseiller.,Entrez en contact avec un conseiller via notre chat en ligne.,1.0,0.0,0.0,False,False
FRC017,lexical,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Utilisez le chat en direct pour parler à un conseiller.,Utilisez le chat en direct pour parler à un conseiller.,1.0,0.0,0.0,True,False
FRC018,lexical,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Supprimez les spams sans ouvrir les pièces jointes.,Supprimez les messages indésirables sans ouvrir les fichiers joints.,0.0,0.0,1.0,False,False
FRC018,lexical,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Supprimez les spams sans ouvrir les pièces jointes.,Supprimez les pourriels sans ouvrir les pièces jointes.,0.0,1.0,1.0,False,False
FRC018,lexical,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Supprimez les spams sans ouvrir les pièces jointes.,Supprimez les messages indésirables sans ouvrir les fichiers joints.,0.0,0.0,1.0,False,False
FRC018,lexical,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Supprimez les spams sans ouvrir les pièces jointes.,Supprimez les spams sans ouvrir les pièces jointes.,1.0,0.0,0.0,True,False
FRC019,lexical,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Vous devez télécharger votre pièce d'identité avant de soumettre la demande.,Il est nécessaire de télécharger votre pièce d'identité avant de déposer votre demande.,1.0,0.0,0.0,False,False
FRC019,lexical,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Vous devez télécharger votre pièce d'identité avant de soumettre la demande.,Vous devez téléverser votre pièce d'identité avant de déposer la demande.,0.0,1.0,1.0,False,False
FRC019,lexical,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Vous devez télécharger votre pièce d'identité avant de soumettre la demande.,Il est nécessaire de télécharger votre pièce d'identité avant de déposer votre demande.,1.0,0.0,0.0,False,False
FRC019,lexical,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Vous devez télécharger votre pièce d'identité avant de soumettre la demande.,Vous devez télécharger une pièce d'identité avant de soumettre la demande.,1.0,0.0,0.0,False,False
FRC020,lexical,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Consultez le tableau d'affichage pour connaître les offres d'emploi internes.,Vérifiez le tableau d'annonces pour découvrir les opportunités d'emploi disponibles au sein de l'entreprise.,0.0,0.0,1.0,False,False
FRC020,lexical,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Consultez le tableau d'affichage pour connaître les offres d'emploi internes.,Consultez l'affichage pour connaître les offres d'emploi internes.,0.0,0.0,1.0,False,False
FRC020,lexical,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Consultez le tableau d'affichage pour connaître les offres d'emploi internes.,Vérifiez le tableau d'annonces pour découvrir les opportunités d'emploi disponibles au sein de l'entreprise.,0.0,0.0,1.0,False,False
FRC020,lexical,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Consultez le tableau d'affichage pour connaître les offres d'emploi internes.,Consultez le tableau d'affichage pour connaître les offres d'emploi internes.,1.0,0.0,0.0,True,False
FRC021,lexical,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Nous offrons la livraison gratuite sur tout achat de plus de cent euros.,Nous proposons une livraison gratuite pour toutes les commandes d'une valeur supérieure à cent euros.,1.0,0.0,0.0,False,False
FRC021,lexical,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Nous offrons la livraison gratuite sur tout achat de plus de cent euros.,Nous offrons la livraison gratuite sur tout achat de plus de cent dollars.,0.0,0.0,1.0,False,False
FRC021,lexical,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Nous offrons la livraison gratuite sur tout achat de plus de cent euros.,Nous proposons une livraison sans frais pour toutes les commandes d'une valeur supérieure à 100 euros.,1.0,0.0,0.0,False,False
FRC021,lexical,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Nous offrons la livraison gratuite sur tout achat de plus de cent euros.,Nous offrons la livraison gratuite sur tout achat de plus de cent euros.,1.0,0.0,0.0,True,False
FRC022,lexical,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Le poste est à temps plein et l'employeur propose une mutuelle.,Le poste est à plein temps et l'employeur offre une assurance maladie complémentaire.,0.0,0.0,1.0,False,False
FRC022,lexical,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Le poste est à temps plein et l'employeur propose une mutuelle.,Le poste est à temps plein et l'employeur offre une assurance collective.,0.0,1.0,1.0,False,False
FRC022,lexical,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Le poste est à temps plein et l'employeur propose une mutuelle.,Le poste est à plein temps et l'employeur offre une couverture mutuelle.,1.0,0.0,0.0,False,False
FRC022,lexical,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Le poste est à temps plein et l'employeur propose une mutuelle.,Le poste est à temps plein et l'employeur propose une mutuelle.,1.0,0.0,0.0,True,False
FRC023,terminology,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,L'attaque par ransomware a chiffré les serveurs de l'organisme.,L'attaque par ransomware a chiffré les serveurs de l'organisme.,1.0,0.0,0.0,True,False
FRC023,terminology,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,L'attaque par ransomware a chiffré les serveurs de l'organisme.,L'attaque par ransomware a chiffré les serveurs de l'organisme.,1.0,0.0,0.0,True,False
FRC023,terminology,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,L'attaque par ransomware a chiffré les serveurs de l'organisme.,La cyberattaque par rançongiciel a crypté les serveurs de l'organisme.,0.0,1.0,1.0,False,False
FRC023,terminology,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,L'attaque par ransomware a chiffré les serveurs de l'organisme.,L'attaque par ransomware a chiffré les serveurs de l'organisme.,1.0,0.0,0.0,True,False
FRC024,terminology,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Nos modèles de machine learning sont entraînés sur du big data anonymisé.,Nos modèles d'apprentissage automatique sont formés à partir de grands volumes de données anonymisées.,0.0,0.5,1.0,False,False
FRC024,terminology,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Nos modèles de machine learning sont entraînés sur du big data anonymisé.,Nos modèles d'apprentissage automatique sont entraînés à partir de données massives anonymisées.,0.0,0.5,1.0,False,False
FRC024,terminology,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Nos modèles de machine learning sont entraînés sur du big data anonymisé.,Nos algorithmes d'apprentissage automatique sont formés à partir de données massives anonymisées.,0.0,0.5,1.0,False,False
FRC024,terminology,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Nos modèles de machine learning sont entraînés sur du big data anonymisé.,Nos modèles de machine learning sont entraînés sur des données massives anonymisées.,0.5,0.0,0.5,False,False
FRC025,terminology,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Ajoutez un selfie à votre profil pour personnaliser votre compte.,Ajoutez une photo de vous à votre profil pour personnaliser votre compte.,0.0,0.0,1.0,False,False
FRC025,terminology,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Ajoutez un selfie à votre profil pour personnaliser votre compte.,Ajoutez un selfie à votre profil pour personnaliser votre compte.,1.0,0.0,0.0,True,False
FRC025,terminology,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Ajoutez un selfie à votre profil pour personnaliser votre compte.,Ajoutez une photo de vous à votre profil pour le personnaliser.,0.0,0.0,1.0,False,False
FRC025,terminology,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Ajoutez un selfie à votre profil pour personnaliser votre compte.,Ajoutez un selfie à votre profil pour personnaliser votre compte.,1.0,0.0,0.0,True,False
FRC026,terminology,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Vous pouvez déposer une demande d'allocation chômage en ligne.,Il est possible de soumettre une demande d'indemnisation de chômage via internet.,1.0,0.0,1.0,False,False
FRC026,terminology,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Vous pouvez déposer une demande d'allocation chômage en ligne.,Vous pouvez déposer une demande d'assurance-emploi en ligne.,0.0,1.0,1.0,False,False
FRC026,terminology,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Vous pouvez déposer une demande d'allocation chômage en ligne.,Il est possible de faire une demande d'allocation chômage sur internet.,1.0,0.0,0.0,False,False
FRC026,terminology,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Vous pouvez déposer une demande d'allocation chômage en ligne.,Vous pouvez déposer une demande d'allocation de chômage en ligne.,1.0,0.0,1.0,False,False
FRC027,terminology,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Le pilote de l'imprimante et le plugin du navigateur ont été mis à jour.,Les mises à jour ont été effectuées pour le pilote de l'imprimante ainsi que pour le plugin du navigateur.,1.0,0.0,0.0,False,False
FRC027,terminology,fr,canadian,openai:meta-llama/llama-3.3-70b-instruct,Le pilote de l'imprimante et le plugin du navigateur ont été mis à jour.,Le pilote de l'imprimante ainsi que le plugin du navigateur ont été mis à jour.,1.0,0.0,0.0,False,False
FRC027,terminology,fr,metropolitan,openai:meta-llama/llama-3.3-70b-instruct,Le pilote de l'imprimante et le plugin du navigateur ont été mis à jour.,Les pilotes de l'imprimante ainsi que le module complémentaire du navigateur web ont été mis à jour.,0.0,0.0,1.0,False,False
FRC027,terminology,fr,proofread,openai:meta-llama/llama-3.3-70b-instruct,Le pilote de l'imprimante et le plugin du navigateur ont été mis à jour.,Le pilote de l'imprimante et le plugin du navigateur ont été mis à jour.,1.0,0.0,0.0,True,False
FRC028,terminology,fr,baseline,openai:meta-llama/llama-3.3-70b-instruct,Présentez-vous à un guichet de la préfecture avec votre permis de conduire.,Présentez-vous à un guichet de la préfecture en apportant votre permis de conduire.,1.0,0.0,0.0,False,False
