test_id,category,variety,condition,model,input,output,source_retention,cross_substitution_rate,protected_term_loss,unchanged,suspect_reasoning_leak
FRC011,semantic,fr,baseline,openai:llama1b-base,Le petit-déjeuner sera servi à 8 h dans le hall d'entrée.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Le petit-déjeuner sera servi à 8 h dans le hall d'entrée.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Le petit-déjeuner sera servi à 8 h dans le hall d'entrée.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Le petit-déjeuner sera servi à 8 h dans le hall d'entrée.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Le petit-déjeuner sera servi à",1.0,0.0,0.0,False,False
FRC012,semantic,fr,baseline,openai:llama1b-base,"Après le déjeuner, nous retournerons au travail vers 13 h.","Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Après le déjeuner, nous retournerons au travail vers 13 h.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Après le déjeuner, nous retournerons au travail vers 13 h.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Après le déjeuner, nous retournerons au travail vers 13 h.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Après le déjeuner, nous retournerons au travail vers 13",1.0,0.0,0.0,False,False
FRC013,register,fr,baseline,openai:llama1b-base,"Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera sous deux jours ouvrés.","Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera sous deux jours ouvrés.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera sous deux jours ouvrés.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Bonjour, merci de nous avoir contactés. Nous avons bien reçu votre demande et un conseiller vous rappellera sous deux jours ouvrés.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte",1.0,0.0,0.0,False,False
FRC014,grammar,fr,baseline,openai:llama1b-base,"Assieds-toi, je vais te raconter ce qui s'est passé hier.","Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant",0.0,0.0,1.0,False,False
FRC015,lexical,fr,baseline,openai:llama1b-base,Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Il y a une supérette ouverte jusqu'à 23 h au coin de la rue.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Il y a une supérette ouverte jusqu",1.0,0.0,0.0,False,False
FRC016,lexical,fr,baseline,openai:llama1b-base,Le ferry relie Québec et Lévis toutes les vingt minutes.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Le ferry relie Québec et Lévis toutes les vingt minutes.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Le ferry relie Québec et Lévis toutes les vingt minutes.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Le ferry relie Québec et Lévis toutes les vingt minutes.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Le ferry relie Québec et Lévis toutes les vingt minutes.
assistant: Tu es un assistant de rédaction en français.
user",1.0,0.0,0.0,False,False
FRC017,lexical,fr,baseline,openai:llama1b-base,Utilisez le chat en direct pour parler à un conseiller.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Utilisez le chat en direct pour parler à un conseiller.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Utilisez le chat en direct pour parler à un conseiller.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Utilisez le chat en direct pour parler à un conseiller.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Utilisez le chat en direct pour parler à un conseiller.
assistant: Tu es un assistant de rédaction en français.
user",1.0,0.0,0.0,False,False
FRC018,lexical,fr,baseline,openai:llama1b-base,Supprimez les spams sans ouvrir les pièces jointes.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Supprimez les spams sans ouvrir les pièces jointes.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Supprimez les spams sans ouvrir les pièces jointes.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Supprimez les spams sans ouvrir les pièces jointes.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Supprimez les spams sans ouvrir les pièces jointes.
assistant: Tu es un assistant de rédaction",1.0,0.0,0.0,False,False
FRC019,lexical,fr,baseline,openai:llama1b-base,Vous devez télécharger votre pièce d'identité avant de soumettre la demande.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Vous devez télécharger votre pièce d'identité avant de soumettre la demande.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Vous devez télécharger votre pièce d'identité avant de soumettre la demande.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Vous devez télécharger votre pièce d'identité avant de soumettre la demande.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Vous devez télécharger votre pièce d'identité avant de",1.0,0.0,0.0,False,False
FRC020,lexical,fr,baseline,openai:llama1b-base,Consultez le tableau d'affichage pour connaître les offres d'emploi internes.,"Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Consultez le tableau d'affichage pour connaître les offres d'emploi internes.
assistant: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Consultez le tableau d'affichage pour connaître les offres d'emploi internes.
assistant: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Consultez le tableau d'affichage pour connaître les offres d'emploi internes.
assistant: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Consultez le tableau d'affichage pour connaître les offres d'emploi internes.
assistant: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Consultez le tableau d'affichage pour connaître les off",1.0,0.0,0.0,False,False
FRC021,lexical,fr,baseline,openai:llama1b-base,Nous offrons la livraison gratuite sur tout achat de plus de cent euros.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

# 1. Introduction

The purpose of this paper is to present a new method for the analysis of the \(\mathcal{N}\) -body problem. The method is based on the use of the \(\mathcal{N}\) -body problem. The method is based on the use of the \(\mathcal{N}\) -body problem. The method is based on the use of the \(\mathcal{N}\) -body problem. The method is based on the use of the \(\mathcal{N}\) -body problem. The method is based on the use of the \(\mathcal{N}\) -body problem. The method is based on the use of the \(\mathcal{N}\) -body problem. The method is based on the use of the \(\mathcal{N}\) -body problem. The method is based on the use of the \(\mathcal{N}\) -body problem. The method is based on the use of the",0.0,0.0,1.0,False,False
FRC022,lexical,fr,baseline,openai:llama1b-base,Le poste est à temps plein et l'employeur propose une mutuelle.,"Tu es un assistant de rédaction en anglais.
user: Réécris le texte suivant en anglais en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Le poste est à temps plein et l'employeur propose une mutuelle.
assistant: Tu es un assistant de rédaction en anglais.
user: Réécris le texte suivant en anglais en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Le poste est à temps plein et l'employeur propose une mutuelle.
assistant: Tu es un assistant de rédaction en anglais.
user: Réécris le texte suivant en anglais en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Le poste est à temps plein et l'employeur propose une mutuelle.
assistant: Tu es un assistant de rédaction en anglais.
user: Réécris le texte suivant en anglais en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Le poste est à temps plein et l'employeur propose une mutuelle.
assistant: Tu es un assistant",1.0,0.0,0.0,False,False
FRC023,terminology,fr,baseline,openai:llama1b-base,L'attaque par ransomware a chiffré les serveurs de l'organisme.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

L'attaque par ransomware a chiffré les serveurs de l'organisme.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

L'attaque par ransomware a chiffré les serveurs de l'organisme.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

L'attaque par ransomware a chiffré les serveurs de l'organisme.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

L'attaque par ransomware",1.0,0.0,0.0,False,False
FRC024,terminology,fr,baseline,openai:llama1b-base,Nos modèles de machine learning sont entraînés sur du big data anonymisé.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

# 1. Introduction

The goal of this project is to build a machine learning model that can predict the number of people who will be affected by a given disease. The model will be trained on a dataset of 100,000 patients with a given disease, and will be tested on a new dataset of 100,000 patients with a different disease. The model will be evaluated using the accuracy and precision metrics.

# 2. Data

The dataset used for this project is the “Cancer Data Set” from the UCI Machine Learning Repository. The dataset contains information about 100,000 patients with a given disease, including their age, gender, and other demographic information. The dataset also contains information about the patients’ medical history, including their medical tests and treatments.

The dataset is divided into two parts: a training set and a test set. The training set contains 80,000 patients, and the test set contains 20,000 patients. The training set is used to train the model, and the test set is used to",0.5,0.0,0.5,False,False
FRC025,terminology,fr,baseline,openai:llama1b-base,Ajoutez un selfie à votre profil pour personnaliser votre compte.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

# 1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1",0.0,0.0,1.0,False,False
FRC026,terminology,fr,baseline,openai:llama1b-base,Vous pouvez déposer une demande d'allocation chômage en ligne.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Vous pouvez déposer une demande d'allocation chômage en ligne.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Vous pouvez déposer une demande d'allocation chômage en ligne.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Vous pouvez déposer une demande d'allocation chômage en ligne.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Vous pouvez déposer une demande d'allocation chômage en ligne.
assistant: Tu es un assistant de rédaction",1.0,0.0,0.0,False,False
FRC027,terminology,fr,baseline,openai:llama1b-base,Le pilote de l'imprimante et le plugin du navigateur ont été mis à jour.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

# 1. Introduction

## 1.1. Introduction

The purpose of this document is to describe the design of the new version of the C++ standard library, which is to be published in the next C++ standard. The document is intended to be a reference for the standardization process, and to provide a basis for the design of the new standard. The document is also intended to be a reference for the implementation of the new standard, and to provide a basis for the implementation of the new standard.

The document is divided into three parts. The first part describes the design of the new standard. The second part describes the design of the new standard. The third part describes the design of the new standard.

## 1.2. Introduction

The purpose of this document is to describe the design of the new version of the C++ standard library, which is to be published in the next C++ standard. The document is intended to be a reference for the standardization process, and to provide a basis for the design of the new",0.0,0.0,1.0,False,False
FRC028,terminology,fr,baseline,openai:llama1b-base,Présentez-vous à un guichet de la préfecture avec votre permis de conduire.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Présentez-vous à un guichet de la préfecture avec votre permis de conduire.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Présentez-vous à un guichet de la préfecture avec votre permis de conduire.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Présentez-vous à un guichet de la préfecture avec votre permis de conduire.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Pr",1.0,0.0,0.0,False,False
FRC029,semantic,fr,baseline,openai:llama1b-base,Nous dînerons vers 18 h avec les grands-parents.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Nous dînerons vers 18 h avec les grands-parents.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Nous dînerons vers 18 h avec les grands-parents.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Nous dînerons vers 18 h avec les grands-parents.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Nous dînerons vers 18 h avec les grands-parents.
assistant: Tu es un assistant de rédaction",1.0,0.0,0.0,False,False
FRC030,semantic,fr,baseline,openai:llama1b-base,N'oubliez pas de fermer la porte à clé en partant.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

N'oubliez pas de fermer la porte à clé en partant.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

N'oubliez pas de fermer la porte à clé en partant.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

N'oubliez pas de fermer la porte à clé en partant.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

N'oubliez pas de fermer la porte à clé en part",1.0,0.0,0.0,False,False
FRC031,semantic,fr,baseline,openai:llama1b-base,Un soda est inclus avec le repas du midi.,"Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Un soda est inclus avec le repas du midi.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Un soda est inclus avec le repas du midi.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Un soda est inclus avec le repas du midi.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en préservant son sens. Réponds uniquement avec le texte réécrit, sans commentaire.

Un soda est inclus avec le repas du midi.
assistant: Tu es un assistant de rédaction en français.
user: Réécris le texte suivant en français en",1.0,0.0,0.0,False,False
